,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating,ratings,reviews,APPLE,ASUS,Avita,DELL,HP,Lenovo,MSI,Other_B,acer,AMD,Intel,M1,MediaTek,Qualcomm,Celeron Dual,Core i3,Core i5,Core i7,Core i9,M1,Other_P,Pentium Quad,Ryzen 3,Ryzen 5,Ryzen 7,Ryzen 9,DOS,Mac,Windows
538,10,3,1,7,0,1,0,1,14,0,0,0,57990,78990,26,4.4,15,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
539,11,0,1,7,0,1,0,1.5,13.3,1,1,1,102990,114751,10,4.7,11,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
540,11,0,1,7,0,1,4,1.5,16,1,0,0,99990,128665,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
541,11,0,1,7,0,1,4,2.5,16,0,0,0,94990,101990,6,4.5,118,15,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
542,11,0,1,7,0,1,0,1.5,16,1,1,1,104000,118776,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
543,11,0,1,7,0,1,2,1.5,,0,0,0,76990,85990,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
544,11,0,1,7,0,1,4,2.5,16,1,0,1,90190,107262,15,4.3,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
545,11,0,1,7,0,0,0,1.5,16,0,1,0,88488,96995,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
546,10,0,1,7,0,1,4,1.5,16,1,0,0,109990,134990,18,4.3,138,30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
547,11,0,1,7,0,1,4,1.5,,0,0,0,86990,107990,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
548,11,0,5,7,0,1,0,1.5,16,1,0,0,89990,99240,9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
549,10,0,3,7,0,1,0,1.5,16,1,1,1,239759,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
550,11,0,1,7,0,1,2,1.5,,1,0,1,78990,104990,24,4.5,35,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
551,8,0,0,7,0,1,0,1,16,1,0,1,121890,139104,12,1.7,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
552,8,0,3,7,0,1,0,1,,1,0,0,85990,99990,14,4.4,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
553,11,0,1,7,0,1,4,1.5,16,2,0,0,94990,117990,19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
554,11,0,1,7,0,1,4,2.5,16,1,0,1,92000,113019,18,4.5,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
555,10,0,1,7,0,1,0,1.5,16,1,1,0,162990,192977,15,3.3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
556,11,0,5,7,0,1,0,1,16,1,0,1,135300,135553,0,5,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
557,11,0,1,7,0,1,0,1.5,,0,0,0,64990,78990,17,4.4,33,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
558,10,0,1,7,0,1,0,1,16,3,0,0,174527,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
559,10,0,1,7,0,1,0,1,,0,0,0,162299,178999,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
560,10,0,1,7,0,1,0,1.5,,1,1,1,109190,119442,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
561,11,0,1,7,0,1,0,1.5,16,1,1,1,99999,102500,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
562,10,0,1,7,0,1,2,1.5,16,1,0,0,104990,123990,15,4,85,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
563,11,0,5,7,0,1,0,1,16,0,1,0,109990,134990,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
564,8,0,0,7,0,1,0,1,16,1,0,0,99990,122990,18,4.3,30,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
565,8,0,1,7,0,1,2,1,16,0,0,0,244801,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
566,11,0,5,7,0,1,0,1,16,0,0,0,94990,122990,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
567,8,0,1,7,0,1,0,1,,1,0,1,86000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
568,10,0,1,7,0,0,2,1.5,16,0,0,0,162399,206997,21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
569,11,0,1,7,0,0,0,1.5,,0,0,0,119599,195000,38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
570,10,0,3,7,0,1,0,1,16,0,0,0,211753,214760,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
571,11,0,1,7,0,0,0,1.5,14,0,0,0,110999,139000,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
572,11,0,1,7,0,1,4,1.5,15.6,1,0,0,99990,128665,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
573,8,3,3,7,0,1,0,1,13.3,1,0,0,81990,102987,20,4.3,40,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
574,9,3,1,7,0,1,4,1.5,15.6,2,0,0,66990,104990,36,4.5,1639,230,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
575,10,0,1,1,0,1,6,1.5,15.6,2,0,0,84990,123990,31,4.4,498,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
576,11,0,5,1,0,1,2,1.5,14,1,1,1,104990,146990,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
577,11,0,5,1,0,1,0,1.5,14,1,1,0,134990,164990,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
578,11,0,1,1,0,1,4,2.5,15.6,0,0,0,98990,136990,27,4.5,445,56,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
579,10,0,1,1,0,1,6,1.5,15.6,1,0,1,144690,173453,16,4.2,17,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
580,11,0,5,1,0,1,0,1,13.3,0,0,0,99990,128990,22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
581,11,0,1,1,0,1,6,1.5,16,2,0,0,119990,162990,26,4.3,20,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
582,11,0,1,1,0,0,4,1.5,16,1,0,0,194990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
583,10,0,3,1,0,1,2,1.5,16,1,0,1,124990,146990,14,4.6,17,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
584,11,0,1,1,0,1,2,1.5,16,0,0,0,122410,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
585,10,0,1,1,0,1,0,1.5,16,1,1,0,179990,216368,16,4.2,13,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
586,11,0,1,1,0,1,4,1.5,16,2,1,0,154990,156990,1,4,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
587,11,0,5,1,0,1,0,1.5,16,1,0,1,122990,167890,26,3,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
588,10,0,1,1,0,1,6,1.5,,1,1,0,224990,272990,17,4.7,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
589,12,0,2,1,0,1,8,1.5,,0,0,0,279990,313990,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
590,11,0,1,1,0,1,4,1.5,16,0,0,0,121990,138399,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
591,11,0,1,1,0,1,4,1.5,16,0,0,0,116990,132717,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
592,11,0,1,1,0,1,6,1.5,16,0,0,0,151098,224490,32,4.4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
593,11,0,1,1,0,1,8,1.5,16,2,0,0,129990,179990,27,4.2,14,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
594,11,0,5,1,0,1,0,1.5,16,1,1,0,149999,178464,15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
595,12,0,1,1,0,1,6,1.5,16,0,0,0,139990,156990,10,4.5,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
596,11,0,1,1,0,1,6,1.5,16,1,0,0,129990,149990,13,4.5,54,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
597,11,0,1,1,0,1,8,1.5,16,1,0,1,171990,197862,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
598,11,0,1,1,0,1,2,1.5,16,1,0,1,93955,122300,23,4.8,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
599,10,0,1,1,0,1,8,1.5,,0,0,0,234990,324990,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
600,11,0,5,1,0,1,0,1.5,16,1,1,1,128500,152042,15,3.7,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
601,11,0,1,1,0,1,0,1.5,16,1,1,1,102990,104033,1,4.4,16,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
602,11,0,5,1,0,1,0,1.5,16,1,1,0,119990,158990,24,4.8,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
603,11,0,1,1,0,0,6,1.5,16,0,0,0,120980,149999,19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
604,11,0,1,1,0,0,6,1.5,16,1,0,0,157249,220990,28,4.3,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
605,9,0,1,1,0,1,4,1,16,0,0,0,229900,272000,15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
606,11,0,1,1,0,1,6,1.5,16,1,0,0,131500,175000,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
607,10,0,3,1,0,1,0,1.5,16,0,0,0,154990,172990,10,5,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
608,10,0,3,1,0,1,0,1.5,16,0,0,0,165990,202990,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
609,10,0,5,1,0,1,0,1,16,0,0,0,119990,148082,18,2.5,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
610,10,0,3,1,0,1,0,1.5,16,0,0,0,167990,202990,17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
611,11,0,5,1,0,1,0,1.5,16,1,1,0,165000,198825,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
612,10,0,1,1,0,1,0,1,14,0,0,0,62990,83390,24,3.9,207,49,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
613,11,0,4,1,0,1,0,1.5,13,1,0,1,85990,148158,41,3.4,7,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
614,11,0,1,1,0,1,2,1.5,13.3,1,0,1,94990,160134,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
615,11,0,1,1,0,1,6,1.5,16.1,1,0,1,136990,157563,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
616,10,0,1,1,0,1,8,1.5,15.6,1,0,1,234990,349890,32,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
617,10,0,1,3,0,1,8,1.5,16,1,0,0,159990,160190,0,3.8,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
618,10,0,3,3,0,1,0,1.5,16,0,0,0,233990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
619,10,0,1,0,1,1,2,1.5,,0,0,0,93990,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
620,8,0,1,2,1,1,4,1.5,,1,0,0,116941,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
621,10,3,1,4,1,1,4,1.5,15.6,2,0,0,63990,83990,23,4.3,794,83,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
622,10,0,1,4,1,1,4,2.5,15.6,0,0,0,66990,97990,31,4.2,25,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
623,11,0,1,4,1,0,0,1,,0,0,0,82500,98990,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
624,10,0,1,4,1,1,6,1.5,16,1,0,0,119990,140990,14,4.6,2038,313,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
625,10,0,1,4,1,1,4,1.5,16,3,0,0,159990,179990,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
626,8,0,1,4,1,1,0,1,,0,0,0,98912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
627,11,0,1,7,1,1,4,1.5,15.6,1,0,0,92990,130990,29,4.5,214,37,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
628,11,0,1,7,1,0,6,1.5,15.6,1,0,0,119990,140990,14,4.5,342,54,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
629,11,1,1,1,0,1,8,1.5,15.6,1,0,0,169990,199999,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
630,11,0,1,1,0,1,6,1.5,15.6,1,0,0,139990,179999,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
631,11,0,1,1,0,1,6,1.5,16,0,0,0,192990,223890,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
632,12,0,2,1,0,1,6,1.5,,0,0,0,299990,376990,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
633,10,0,1,1,0,1,6,1.5,,1,1,0,269990,326990,17,4.8,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
634,11,0,1,1,0,1,6,2.5,15.6,1,0,0,139990,144990,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
635,10,0,1,1,0,0,8,1.5,15.6,0,0,0,265998,349890,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
636,11,0,1,5,0,0,6,1.5,,1,0,0,441990,0,0,5,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
637,7,2,0,2,0,1,0,1.5,12.2,0,1,0,42990,45990,6,3.5,25,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
638,10,3,4,0,3,0,4,1.5,,0,0,0,86990,117990,26,4.5,218,27,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
639,,2,1,4,0,1,0,1.5,,1,0,0,29990,34990,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
640,,2,1,4,0,1,0,1.5,,1,0,0,31990,32990,3,4,762,104,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
641,10,3,4,0,3,0,6,1.5,,0,0,0,109990,139990,21,4.6,78,16,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
642,10,3,4,0,3,0,4,1.5,,0,0,0,109590,123990,11,4.6,5,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
643,10,0,5,0,3,0,6,1.5,,0,0,0,146490,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
644,10,2,1,0,3,0,0,1.5,,0,0,0,61745,0,0,4.6,23,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
645,10,2,1,0,3,1,4,1.5,,0,0,0,209690,209990,0,5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
646,10,2,1,0,3,1,4,1.5,,0,0,0,175190,0,0,4.8,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
647,10,3,4,0,3,0,6,1.5,15.6,0,0,0,199990,223322,10,4.9,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
648,10,3,4,0,3,0,4,1.5,15.6,0,0,0,75500,83557,9,4.4,28,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
649,10,3,4,0,3,0,8,1.5,15.6,0,0,0,345390,377798,8,4.6,10,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
650,10,3,4,0,3,0,6,1.5,15.6,0,0,0,214790,237937,9,4.1,13,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
651,10,3,4,0,3,0,8,1.5,15.6,0,0,0,269290,293080,8,4,5,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
652,10,2,1,0,3,0,4,1.5,,0,0,0,95990,124078,22,4.3,20,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
653,,0,1,7,0,1,6,1.5,15.6,2,0,0,76990,106990,28,4.5,298,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
654,,3,1,4,1,1,4,1.5,15.6,2,0,0,55990,72990,23,4.4,2582,272,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
655,10,3,1,4,0,1,0,1.5,13.3,1,0,0,85990,92900,7,4.7,6725,629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
656,10,3,1,4,0,1,0,1.5,13.3,1,0,0,112990,122900,8,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
657,10,0,1,4,0,1,0,1.5,13.3,1,0,0,104990,112900,7,4.7,45,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
658,10,3,1,4,0,1,0,1.5,13.3,1,0,0,112990,122900,8,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
659,10,0,1,4,0,1,0,1.5,13.3,1,0,0,132990,149900,11,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
660,10,0,1,4,0,1,0,1.5,13.3,1,0,0,104990,112900,7,4.7,45,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
661,10,3,1,4,0,1,0,1.5,13.3,1,0,0,85990,92900,7,4.7,6725,629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
662,10,0,1,7,0,1,0,1.5,13.3,1,0,0,149990,163900,8,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
663,10,3,1,7,0,1,0,1.5,13.3,1,0,0,125990,142900,11,4.6,399,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
664,10,3,1,7,0,1,0,1.5,13.3,1,0,0,103990,117900,11,4.7,809,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
665,10,3,1,7,0,1,0,1.5,13.3,1,0,0,101990,117900,13,4.7,809,91,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
666,10,3,1,7,0,1,0,1.5,13.3,1,0,0,104990,110900,5,4.7,6725,629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
667,10,3,1,7,0,1,0,1.5,13.3,1,0,0,131990,142900,7,4.6,399,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
668,10,0,1,7,0,1,0,1.5,13.3,1,0,0,128990,137900,6,4.7,45,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
669,10,0,1,7,0,1,0,1.5,14.2,1,0,0,184990,194900,5,4.8,42,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
670,10,0,1,7,0,1,0,1.5,16.2,1,0,0,225990,239900,5,4.8,42,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
671,10,2,1,7,0,1,0,1.5,16,1,0,0,124990,132900,5,4.7,45,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
672,10,3,1,7,0,1,0,1.5,13.3,1,0,0,104990,110900,5,4.7,6725,629,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
673,10,3,1,1,0,1,0,1.5,13.3,1,0,0,149990,163900,8,4.8,640,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
